OFFENSE_CODE,YEAR,MONTH
1842,2015,10
1844,2015,10
613,2015,10
613,2015,10
3831,2015,10
1106,2015,10
3001,2015,10
3114,2015,10
3820,2015,10
617,2015,10
1842,2015,10
3125,2015,10
1849,2015,10
2647,2015,10
3821,2015,10
3008,2015,10
616,2015,10
3301,2015,10
520,2015,10
616,2015,10
3201,2015,10
1402,2015,10
3201,2015,10
413,2015,10
3130,2015,10
3125,2015,10
3008,2015,10
613,2015,10
2647,2015,10
3115,2015,10
3201,2015,10
619,2015,10
3201,2015,10
1102,2015,10
1001,2015,10
3115,2015,10
3831,2015,10
3115,2015,10
3006,2015,10
1830,2015,10
3007,2015,10
2629,2015,10
3831,2015,10
522,2015,10
2629,2015,10
3006,2015,10
2907,2015,10
3115,2015,10
617,2015,10
3201,2015,10
3410,2015,10
615,2015,10
2647,2015,10
2616,2015,10
613,2015,10
522,2015,10
2647,2015,10
1001,2015,10
617,2015,10
3109,2015,10
3201,2015,10
3625,2015,10
522,2015,10
3802,2015,10
1106,2015,10
3115,2015,10
3006,2015,10
616,2015,10
802,2015,10
617,2015,10
802,2015,10
301,2015,10
617,2015,10
3201,2015,10
522,2015,10
3802,2015,10
3803,2015,10
520,2015,10
3201,2015,10
2647,2015,10
3410,2015,10
3201,2015,10
1831,2015,10
3115,2015,10
3115,2015,10
2007,2015,10
3109,2015,10
617,2015,10
2647,2015,10
619,2015,10
614,2015,10
3006,2015,10
3006,2015,10
3410,2015,10
3807,2015,10
2646,2015,10
3007,2015,10
3006,2015,10
3831,2015,10
3410,2015,10
3831,2015,10
617,2015,10
2007,2015,10
3115,2015,10
1402,2015,10
1415,2015,10
3125,2015,10
613,2015,10
735,2015,10
617,2015,10
3831,2015,10
3410,2015,10
3410,2015,10
3803,2015,10
2900,2015,10
2905,2015,10
1849,2015,10
3410,2015,10
802,2015,10
619,2015,10
1402,2015,10
3805,2015,10
3114,2015,10
3006,2015,10
617,2015,10
3006,2015,10
3802,2015,10
413,2015,10
802,2015,10
3207,2015,10
3820,2015,10
3207,2015,10
617,2015,10
3115,2015,10
1842,2015,10
2610,2015,10
2662,2015,10
2647,2015,10
613,2015,10
361,2015,10
2900,2015,10
2914,2015,10
2905,2015,10
3006,2015,10
413,2015,10
802,2015,10
2007,2015,10
3802,2015,10
1106,2015,10
3125,2015,10
1402,2015,10
2204,2015,10
3111,2015,10
3301,2015,10
301,2015,10
1849,2015,10
2907,2015,10
1845,2015,10
520,2015,10
3803,2015,10
3112,2015,10
617,2015,10
3111,2015,10
2204,2015,10
541,2015,10
540,2015,10
1402,2015,10
3115,2015,10
2647,2015,10
3301,2015,10
2004,2015,10
3115,2015,10
3006,2015,10
3006,2015,10
3831,2015,10
613,2015,10
613,2015,10
3006,2015,10
3410,2015,10
301,2015,10
3831,2015,10
3006,2015,10
1402,2015,10
1843,2015,10
1402,2015,10
3301,2015,10
1402,2015,10
1510,2015,10
3831,2015,10
2647,2015,10
3006,2015,10
1874,2015,10
3108,2015,10
706,2015,10
3831,2015,10
617,2015,10
3802,2015,10
2101,2015,10
1402,2015,10
614,2015,10
3831,2015,10
3115,2015,10
802,2015,10
1402,2015,10
3802,2015,10
802,2015,10
802,2015,10
613,2015,10
1503,2015,10
2403,2015,10
3006,2015,10
3006,2015,10
617,2015,10
614,2015,10
613,2015,10
1841,2015,10
3125,2015,10
3115,2015,10
1849,2015,10
1402,2015,10
802,2015,10
1001,2015,10
1402,2015,10
724,2015,10
613,2015,10
1503,2015,10
3115,2015,10
1845,2015,10
2905,2015,10
1402,2015,10
3115,2015,10
3831,2015,10
1843,2015,10
1870,2015,10
3125,2015,10
613,2015,10
2007,2015,10
3803,2015,10
2647,2015,10
3114,2015,10
3831,2015,10
802,2015,10
1830,2015,10
1849,2015,10
3109,2015,10
614,2015,10
1848,2015,10
3006,2015,10
3803,2015,10
3006,2015,10
1102,2015,10
1402,2015,10
619,2015,10
1109,2015,10
616,2015,10
614,2015,10
724,2015,10
3201,2015,10
3803,2015,10
724,2015,10
3831,2015,10
724,2015,10
1304,2015,10
3831,2015,10
1848,2015,10
3201,2015,10
1402,2015,10
3006,2015,10
617,2015,10
3006,2015,10
413,2015,10
802,2015,10
2647,2015,10
2647,2015,10
617,2015,10
1846,2015,10
3115,2015,10
1843,2015,10
3125,2015,10
3006,2015,10
614,2015,10
613,2015,10
3125,2015,10
616,2015,10
3802,2015,10
351,2015,10
3207,2015,10
611,2015,10
614,2015,10
1503,2015,10
3805,2015,10
1402,2015,10
1874,2015,10
617,2015,10
1874,2015,10
1874,2015,10
3831,2015,10
1843,2015,10
1102,2015,10
3006,2015,10
3115,2015,10
3207,2015,10
617,2015,10
3115,2015,10
2005,2015,10
3201,2015,10
3006,2015,10
3207,2015,10
614,2015,10
3831,2015,10
614,2015,10
3820,2015,10
3201,2015,10
724,2015,10
619,2015,10
3201,2015,10
617,2015,10
3810,2015,10
3201,2015,10
613,2015,10
3006,2015,10
1402,2015,10
3620,2015,10
3115,2015,10
1107,2015,10
3207,2015,10
3109,2015,10
2647,2015,10
3803,2015,10
619,2015,10
619,2015,10
3410,2015,10
3114,2015,10
1402,2015,10
3410,2015,10
802,2015,10
3410,2015,10
413,2015,10
614,2015,10
3802,2015,10
3831,2015,10
3831,2015,10
3410,2015,10
2407,2015,10
619,2015,10
311,2015,10
423,2015,10
2647,2015,10
802,2015,10
1402,2015,10
614,2015,10
520,2015,10
3820,2015,10
2905,2015,10
3109,2015,10
3115,2015,10
3410,2015,10
2647,2015,10
3201,2015,10
520,2015,10
3115,2015,10
2900,2015,10
3115,2015,10
617,2015,10
3831,2015,10
3831,2015,10
3410,2015,10
2900,2015,10
3802,2015,10
3803,2015,10
614,2015,10
3201,2015,10
2900,2015,10
613,2015,10
802,2015,10
619,2015,10
802,2015,10
2405,2015,10
3802,2015,10
614,2015,10
613,2015,10
3410,2015,10
3301,2015,10
3831,2015,10
3006,2015,10
3810,2015,10
3125,2015,10
3006,2015,10
3410,2015,10
613,2015,10
2900,2015,10
617,2015,10
522,2015,10
615,2015,10
3006,2015,10
3006,2015,10
3410,2015,10
724,2015,10
3801,2015,10
541,2015,10
1402,2015,10
3201,2015,10
520,2015,10
1402,2015,10
1402,2015,10
2629,2015,10
3803,2015,10
3109,2015,10
3410,2015,10
3831,2015,10
3831,2015,10
615,2015,10
802,2015,10
3410,2015,10
3115,2015,10
1402,2015,10
3201,2015,10
1402,2015,10
2647,2015,10
3125,2015,10
3115,2015,10
1602,2015,10
3125,2015,10
3006,2015,10
1402,2015,10
802,2015,10
2647,2015,10
1402,2015,10
311,2015,10
413,2015,10
1501,2015,10
3125,2015,10
2405,2015,10
3006,2015,10
802,2015,10
1849,2015,10
2632,2015,10
301,2015,10
3125,2015,10
1001,2015,10
2900,2015,10
2907,2015,10
3820,2015,10
3001,2015,10
3115,2015,10
617,2015,10
3301,2015,10
3115,2015,10
2647,2015,10
617,2015,10
1102,2015,10
1106,2015,10
3109,2015,10
1849,2015,10
3803,2015,10
301,2015,10
522,2015,10
2610,2015,10
1845,2015,10
3820,2015,10
3831,2015,10
423,2015,10
3410,2015,10
520,2015,10
1402,2015,10
1849,2015,10
3018,2015,10
802,2015,10
1874,2015,10
1810,2015,10
614,2015,10
2647,2015,10
3006,2015,10
1843,2015,10
3119,2015,10
3006,2015,10
520,2015,10
3201,2015,10
3115,2015,10
3114,2015,10
3502,2015,10
520,2015,10
2007,2015,10
3115,2015,10
802,2015,10
1849,2015,10
2006,2015,10
3125,2015,10
617,2015,10
617,2015,10
614,2015,10
2647,2015,10
1843,2015,10
3115,2015,10
3803,2015,10
3802,2015,10
2102,2015,10
724,2015,10
2906,2015,10
3831,2015,10
3115,2015,10
2900,2015,10
3831,2015,10
724,2015,10
3301,2015,10
3831,2015,10
3410,2015,10
3811,2015,10
3125,2015,10
301,2015,10
1843,2015,10
3802,2015,10
522,2015,10
3201,2015,10
1102,2015,10
727,2015,10
617,2015,10
413,2015,10
611,2015,10
3115,2015,10
802,2015,10
613,2015,10
3305,2015,10
1402,2015,10
3111,2015,10
1843,2015,10
1001,2015,10
541,2015,10
2905,2015,10
3115,2015,10
611,2015,10
3130,2015,10
617,2015,10
3831,2015,10
423,2015,10
613,2015,10
3802,2015,10
3803,2015,10
614,2015,10
613,2015,10
613,2015,10
2662,2015,10
2604,2015,10
1402,2015,10
1849,2015,10
3125,2015,10
1402,2015,10
619,2015,10
1402,2015,10
3115,2015,10
3006,2015,10
2905,2015,10
1845,2015,10
1503,2015,10
3109,2015,10
301,2015,10
1300,2015,10
3831,2015,10
3301,2015,10
522,2015,10
617,2015,10
3001,2015,10
1402,2015,10
617,2015,10
3109,2015,10
2647,2015,10
3115,2015,10
3201,2015,10
1402,2015,10
541,2015,10
3207,2015,10
3820,2015,10
724,2015,10
3201,2015,10
3001,2015,10
619,2015,10
522,2015,10
802,2015,10
3802,2015,10
613,2015,10
3109,2015,10
3831,2015,10
619,2015,10
1402,2015,10
614,2015,10
3410,2015,10
3006,2015,10
3112,2015,10
3301,2015,10
1402,2015,10
2405,2015,10
2906,2015,10
2647,2015,10
1402,2015,10
3119,2015,10
3109,2015,10
2900,2015,10
2907,2015,10
1841,2015,10
1842,2015,10
3802,2015,10
2647,2015,10
3410,2015,10
3006,2015,10
3410,2015,10
3410,2015,10
2906,2015,10
2900,2015,10
2906,2015,10
3201,2015,10
3820,2015,10
1849,2015,10
522,2015,10
2662,2015,10
3006,2015,10
1102,2015,10
802,2015,10
3007,2015,10
614,2015,10
1806,2015,10
3801,2015,10
1402,2015,10
613,2015,10
3501,2015,10
3502,2015,10
802,2015,10
3006,2015,10
3802,2015,10
724,2015,10
3125,2015,10
616,2015,10
3802,2015,10
3208,2015,10
3006,2015,10
615,2015,10
3410,2015,10
614,2015,10
2647,2015,10
614,2015,10
1402,2015,10
3301,2015,10
3820,2015,10
1402,2015,10
3006,2015,10
1402,2015,10
802,2015,10
802,2015,10
540,2015,10
3006,2015,10
1402,2015,10
614,2015,10
802,2015,10
614,2015,10
2405,2015,10
522,2015,10
540,2015,10
542,2015,10
2005,2015,10
3503,2015,10
613,2015,10
3006,2015,10
614,2015,10
1402,2015,10
615,2015,10
1501,2015,10
3125,2015,10
3115,2015,10
2907,2015,10
3114,2015,10
3502,2015,10
3501,2015,10
1849,2015,10
3006,2015,10
3301,2015,10
2101,2015,10
2405,2015,10
2905,2015,10
2900,2015,10
413,2015,10
3006,2015,10
1844,2015,10
3125,2015,10
3115,2015,10
802,2015,10
3115,2015,10
802,2015,10
706,2015,10
3160,2015,10
3503,2015,10
3114,2015,10
3125,2015,10
301,2015,10
801,2015,10
2610,2015,10
3109,2015,10
617,2015,10
802,2015,10
1102,2015,10
2647,2015,10
3502,2015,10
3115,2015,10
614,2015,10
613,2015,10
3831,2015,10
3006,2015,10
3201,2015,10
3006,2015,10
3803,2015,10
3831,2015,10
540,2015,10
3301,2015,10
3803,2015,10
3301,2015,10
3831,2015,10
3410,2015,10
520,2015,10
802,2015,10
1830,2015,10
735,2015,10
2900,2015,10
2900,2015,10
615,2015,10
3207,2015,10
2647,2015,10
3831,2015,10
3006,2015,10
1402,2015,10
1102,2015,10
3502,2015,10
3301,2015,10
617,2015,10
301,2015,10
1402,2015,10
3802,2015,10
2005,2015,10
3831,2015,10
2629,2015,10
3802,2015,10
1843,2015,10
802,2015,10
613,2015,10
802,2015,10
2900,2015,10
2907,2015,10
3831,2015,10
3831,2015,10
1810,2015,10
1849,2015,10
3831,2015,10
3410,2015,10
3006,2015,10
1843,2015,10
1810,2015,10
1841,2015,10
1845,2015,10
1849,2015,10
613,2015,10
3301,2015,10
802,2015,10
3831,2015,10
3831,2015,10
3115,2015,10
1402,2015,10
1846,2015,10
617,2015,10
614,2015,10
1402,2015,10
3114,2015,10
3301,2015,10
3201,2015,10
3006,2015,10
613,2015,10
1402,2015,10
617,2015,10
3803,2015,10
2647,2015,10
802,2015,10
619,2015,10
615,2015,10
3115,2015,10
613,2015,10
1402,2015,10
3501,2015,10
3502,2015,10
2007,2015,10
801,2015,10
2610,2015,10
3207,2015,10
1402,2015,10
3006,2015,10
3820,2015,10
3006,2015,10
3831,2015,10
614,2015,10
615,2015,10
520,2015,10
802,2015,10
1102,2015,10
613,2015,10
614,2015,10
3201,2015,10
613,2015,10
611,2015,10
617,2015,10
3115,2015,10
614,2015,10
1402,2015,10
3831,2015,10
3410,2015,10
522,2015,10
614,2015,10
1402,2015,10
3802,2015,10
3301,2015,10
3802,2015,10
3301,2015,10
3831,2015,10
614,2015,10
1874,2015,10
3831,2015,10
3802,2015,10
614,2015,10
1402,2015,10
3301,2015,10
3501,2015,10
3201,2015,10
619,2015,10
3831,2015,10
3831,2015,10
3115,2015,10
2647,2015,10
1402,2015,10
3410,2015,10
423,2015,10
613,2015,10
2401,2015,10
1402,2015,10
3831,2015,10
1842,2015,10
3114,2015,10
3115,2015,10
3501,2015,10
3502,2015,10
3301,2015,10
724,2015,10
802,2015,10
1402,2015,10
301,2015,10
3006,2015,10
301,2015,10
614,2015,10
3114,2015,10
1402,2015,10
3831,2015,10
3801,2015,10
3125,2015,10
3802,2015,10
619,2015,10
614,2015,10
3203,2015,10
3831,2015,10
3831,2015,10
3831,2015,10
3006,2015,10
614,2015,10
3114,2015,10
3201,2015,10
3802,2015,10
3115,2015,10
3114,2015,10
2905,2015,10
2900,2015,10
3802,2015,10
3114,2015,10
2905,2015,10
3802,2015,10
1843,2015,10
1849,2015,10
802,2015,10
3831,2015,10
3114,2015,10
3115,2015,10
301,2015,10
413,2015,10
2900,2015,10
2204,2015,10
802,2015,10
1815,2015,10
1510,2015,10
2657,2015,10
1842,2015,10
3115,2015,10
1402,2015,10
2632,2015,10
2403,2015,10
522,2015,10
520,2015,10
802,2015,10
2204,2015,10
2632,2015,10
520,2015,10
802,2015,10
2403,2015,10
3410,2015,10
802,2015,10
3115,2015,10
614,2015,10
522,2015,10
3114,2015,10
2204,2015,10
802,2015,10
3304,2015,10
520,2015,10
522,2015,10
3114,2015,10
614,2015,10
361,2015,10
1402,2015,10
3006,2015,10
522,2015,10
522,2015,10
3007,2015,10
371,2015,10
1832,2015,10
1102,2015,10
3006,2015,10
413,2015,10
2629,2015,10
1830,2015,10
2605,2015,10
3304,2015,10
3006,2015,10
3802,2015,10
802,2015,10
617,2015,10
1605,2015,10
3125,2015,10
3803,2015,10
3006,2015,10
301,2015,10
1874,2015,10
3802,2015,10
3114,2015,10
802,2015,10
3115,2015,10
1842,2015,10
1510,2015,10
619,2015,10
1830,2015,10
3502,2015,10
3501,2015,10
1843,2015,10
3125,2015,10
1830,2015,10
1843,2015,10
3820,2015,10
724,2015,10
3112,2015,10
617,2015,10
3410,2015,10
802,2015,10
3410,2015,10
3501,2015,10
3502,2015,10
1841,2015,10
3802,2015,10
724,2015,10
3410,2015,10
802,2015,10
802,2015,10
2004,2015,10
1843,2015,10
1846,2015,10
3006,2015,10
3831,2015,10
616,2015,10
615,2015,10
1849,2015,10
613,2015,10
3410,2015,10
1402,2015,10
522,2015,10
1402,2015,10
2900,2015,10
3207,2015,10
614,2015,10
619,2015,10
1402,2015,10
3410,2015,10
1402,2015,10
611,2015,10
3006,2015,10
1843,2015,10
615,2015,10
1304,2015,10
3831,2015,10
3810,2015,10
3115,2015,10
3802,2015,10
423,2015,10
2905,2015,10
613,2015,10
3803,2015,10
1402,2015,10
1402,2015,10
3502,2015,10
522,2015,10
3006,2015,10
3301,2015,10
1304,2015,10
724,2015,10
3115,2015,10
3115,2015,10
3301,2015,10
2647,2015,10
802,2015,10
111,2015,10
2907,2015,10
3802,2015,10
3803,2015,10
3002,2015,10
706,2015,10
3125,2015,10
3202,2015,10
3802,2015,10
613,2015,10
1300,2015,10
2616,2015,10
2900,2015,10
3831,2015,10
617,2015,10
3006,2015,10
522,2015,10
3301,2015,10
3006,2015,10
802,2015,10
1402,2015,10
3130,2015,10
3305,2015,10
1843,2015,10
3201,2015,10
3006,2015,10
3006,2015,10
1402,2015,10
413,2015,10
802,2015,10
3831,2015,10
614,2015,10
3115,2015,10
3410,2015,10
3006,2015,10
1402,2015,10
3410,2015,10
3201,2015,10
1402,2015,10
3207,2015,10
3301,2015,10
1106,2015,10
619,2015,10
3625,2015,10
3820,2015,10
1501,2015,10
1510,2015,10
1806,2015,10
1843,2015,10
614,2015,10
1402,2015,10
3807,2015,10
3803,2015,10
3831,2015,10
613,2015,10
3410,2015,10
1402,2015,10
3115,2015,10
3115,2015,10
614,2015,10
3502,2015,10
3501,2015,10
3501,2015,10
3502,2015,10
3006,2015,10
3502,2015,10
614,2015,10
3501,2015,10
301,2015,10
413,2015,10
614,2015,10
3114,2015,10
3125,2015,10
724,2015,10
1402,2015,10
1831,2015,10
614,2015,10
3006,2015,10
3007,2015,10
3201,2015,10
3305,2015,10
1503,2015,10
1849,2015,10
413,2015,10
3006,2015,10
3831,2015,10
3006,2015,10
2905,2015,10
3802,2015,10
3301,2015,10
3201,2015,10
3831,2015,10
802,2015,10
3006,2015,10
3820,2015,10
3006,2015,10
3301,2015,10
802,2015,10
3006,2015,10
3006,2015,10
1402,2015,10
3410,2015,10
619,2015,10
617,2015,10
802,2015,10
3802,2015,10
1415,2015,10
802,2015,10
2405,2015,10
3304,2015,10
617,2015,10
2662,2015,10
3111,2015,10
3006,2015,10
2900,2015,10
3831,2015,10
301,2015,10
802,2015,10
1830,2015,10
1842,2015,10
3160,2015,10
3820,2015,10
3802,2015,10
3006,2015,10
413,2015,10
802,2015,10
2660,2015,10
2905,2015,10
1842,2015,10
1845,2015,10
1849,2015,10
1402,2015,10
2907,2015,10
3125,2015,10
3410,2015,10
3207,2015,10
3109,2015,10
3111,2015,10
1402,2015,10
3109,2015,10
301,2015,10
413,2015,10
2204,2015,10
3304,2015,10
3501,2015,10
3502,2015,10
3160,2015,10
3170,2015,10
3108,2015,10
2906,2015,10
1402,2015,10
2647,2015,10
3115,2015,10
802,2015,10
3304,2015,10
616,2015,10
614,2015,10
2900,2015,10
3831,2015,10
2647,2015,10
3501,2015,10
3502,2015,10
1832,2015,10
3006,2015,10
2610,2015,10
423,2015,10
614,2015,10
1402,2015,10
3207,2015,10
613,2015,10
2604,2015,10
617,2015,10
3301,2015,10
619,2015,10
301,2015,10
1402,2015,10
615,2015,10
1830,2015,10
3803,2015,10
2403,2015,10
3201,2015,10
3301,2015,10
3006,2015,10
1810,2015,10
1843,2015,10
3125,2015,10
3207,2015,10
3831,2015,10
3831,2015,10
617,2015,10
2004,2015,10
3502,2015,10
614,2015,10
3502,2015,10
3006,2015,10
615,2015,10
802,2015,10
520,2015,10
611,2015,10
3831,2015,10
3108,2015,10
613,2015,10
1842,2015,10
1849,2015,10
616,2015,10
1001,2015,10
3108,2015,10
520,2015,10
3109,2015,10
1832,2015,10
1402,2015,10
3125,2015,10
1830,2015,10
1842,2015,10
1107,2015,10
3160,2015,10
3301,2015,10
616,2015,10
3820,2015,10
2647,2015,10
619,2015,10
1402,2015,10
2647,2015,10
613,2015,10
1810,2015,10
1849,2015,10
1874,2015,10
2657,2015,10
2647,2015,10
616,2015,10
1810,2015,10
619,2015,10
1845,2015,10
616,2015,10
3801,2015,10
520,2015,10
802,2015,10
617,2015,10
3831,2015,10
802,2015,10
2662,2015,10
617,2015,10
3109,2015,10
1810,2015,10
3109,2015,10
1102,2015,10
1402,2015,10
3803,2015,10
615,2015,10
3802,2015,10
3201,2015,10
413,2015,10
413,2015,10
611,2015,10
1501,2015,10
1843,2015,10
3130,2015,10
3130,2015,10
3803,2015,10
3301,2015,10
3115,2015,10
2905,2015,10
3006,2015,10
2907,2015,10
3811,2015,10
617,2015,10
614,2015,10
3115,2015,10
1415,2015,10
3018,2015,10
1300,2015,10
540,2015,10
3831,2015,10
1402,2015,10
614,2015,10
1402,2015,10
1106,2015,10
619,2015,10
1402,2015,10
3831,2015,10
301,2015,10
522,2015,10
3018,2015,10
3201,2015,10
802,2015,10
1304,2015,10
3802,2015,10
2610,2015,10
3125,2015,10
3207,2015,10
1102,2015,10
617,2015,10
614,2015,10
3831,2015,10
3115,2015,10
3831,2015,10
1402,2015,10
3109,2015,10
3831,2015,10
3502,2015,10
3501,2015,10
3501,2015,10
3502,2015,10
3115,2015,10
1001,2015,10
617,2015,10
3115,2015,10
2657,2015,10
1843,2015,10
613,2015,10
1847,2015,10
1874,2015,10
1402,2015,10
616,2015,10
3102,2015,10
3115,2015,10
3125,2015,10
617,2015,10
617,2015,10
2647,2015,10
3115,2015,10
3811,2015,10
3114,2015,10
2905,2015,10
2900,2015,10
361,2015,10
617,2015,10
617,2015,10
560,2015,10
540,2015,10
3803,2015,10
522,2015,10
3114,2015,10
3410,2015,10
1402,2015,10
3410,2015,10
614,2015,10
615,2015,10
2647,2015,10
3410,2015,10
1402,2015,10
1402,2015,10
802,2015,10
1300,2015,10
3114,2015,10
616,2015,10
3410,2015,10
3207,2015,10
3207,2015,10
614,2015,10
1107,2015,10
3115,2015,10
2610,2015,10
1402,2015,10
802,2015,10
706,2015,10
540,2015,10
3831,2015,10
3109,2015,10
3410,2015,10
2619,2015,10
3410,2015,10
3006,2015,10
2906,2015,10
3801,2015,10
3125,2015,10
3109,2015,10
3001,2015,10
3820,2015,10
3802,2015,10
3301,2015,10
3402,2015,10
3301,2015,10
3831,2015,10
522,2015,10
3130,2015,10
614,2015,10
3001,2015,10
3018,2015,10
3018,2015,10
1845,2015,10
1841,2015,10
1843,2015,10
423,2015,10
413,2015,10
3114,2015,10
3018,2015,10
3018,2015,10
423,2015,10
1504,2015,10
3115,2015,10
301,2015,10
3125,2015,10
3201,2015,10
413,2015,10
802,2015,10
801,2015,10
3125,2015,10
3130,2015,10
3115,2015,10
3006,2015,10
802,2015,10
2405,2015,10
2610,2015,10
801,2015,10
3502,2015,10
3501,2015,10
802,2015,10
2610,2015,10
3125,2015,10
614,2015,10
3807,2015,10
3115,2015,10
3125,2015,10
111,2015,10
3130,2015,10
521,2015,10
3114,2015,10
1300,2015,10
727,2015,10
2647,2015,10
900,2015,10
1845,2015,10
3006,2015,10
3802,2015,10
3114,2015,10
802,2015,10
3111,2015,10
1402,2015,10
3006,2015,10
3115,2015,10
522,2015,10
520,2015,10
2101,2015,10
2907,2015,10
3831,2015,10
2407,2015,10
1402,2015,10
735,2015,10
3115,2015,10
2405,2015,10
3501,2015,10
3502,2015,10
2619,2015,10
1402,2015,10
3831,2015,10
619,2015,10
614,2015,10
617,2015,10
3112,2015,10
1102,2015,10
413,2015,10
2900,2015,10
3125,2015,10
802,2015,10
3410,2015,10
3006,2015,10
619,2015,10
3125,2015,10
1849,2015,10
3201,2015,10
614,2015,10
3301,2015,10
3112,2015,10
1841,2015,10
802,2015,10
1832,2015,10
1846,2015,10
1849,2015,10
1815,2015,10
423,2015,10
3115,2015,10
3831,2015,10
802,2015,10
1102,2015,10
3114,2015,10
616,2015,10
3002,2015,10
1806,2015,10
1843,2015,10
3301,2015,10
3301,2015,10
1830,2015,10
3501,2015,10
3502,2015,10
619,2015,10
3115,2015,10
2647,2015,10
3205,2015,10
724,2015,10
802,2015,10
2907,2015,10
3006,2015,10
1402,2015,10
1843,2015,10
1842,2015,10
617,2015,10
3301,2015,10
1402,2015,10
2647,2015,10
3207,2015,10
1102,2015,10
3109,2015,10
2610,2015,10
3201,2015,10
617,2015,10
3006,2015,10
3115,2015,10
706,2015,10
1849,2015,10
3109,2015,10
520,2015,10
1810,2015,10
1846,2015,10
1874,2015,10
1402,2015,10
2647,2015,10
1102,2015,10
617,2015,10
1810,2015,10
1402,2015,10
1842,2015,10
2610,2015,10
614,2015,10
1402,2015,10
2647,2015,10
3114,2015,10
616,2015,10
617,2015,10
1843,2015,10
1843,2015,10
1843,2015,10
1849,2015,10
1402,2015,10
614,2015,10
619,2015,10
1830,2015,10
3109,2015,10
2403,2015,10
1843,2015,10
2647,2015,10
3115,2015,10
619,2015,10
1845,2015,10
3410,2015,10
3503,2015,10
3115,2015,10
3410,2015,10
1201,2015,10
3006,2015,10
3802,2015,10
1815,2015,10
1843,2015,10
1874,2015,10
1503,2015,10
3301,2015,10
3115,2015,10
3201,2015,10
3802,2015,10
617,2015,10
1300,2015,10
1849,2015,10
613,2015,10
1402,2015,10
1810,2015,10
1844,2015,10
3410,2015,10
617,2015,10
614,2015,10
3208,2015,10
619,2015,10
3301,2015,10
3831,2015,10
3831,2015,10
3831,2015,10
1402,2015,10
619,2015,10
3301,2015,10
3301,2015,10
615,2015,10
614,2015,10
3114,2015,10
1001,2015,10
1402,2015,10
3301,2015,10
3201,2015,10
3831,2015,10
614,2015,10
2647,2015,10
3008,2015,10
1402,2015,10
614,2015,10
1402,2015,10
1402,2015,10
615,2015,10
1402,2015,10
613,2015,10
3115,2015,10
3109,2015,10
3106,2015,10
3201,2015,10
3109,2015,10
1402,2015,10
3201,2015,10
1503,2015,10
1501,2015,10
2405,2015,10
3502,2015,10
2647,2015,10
615,2015,10
3831,2015,10
2647,2015,10
3410,2015,10
614,2015,10
3006,2015,10
3831,2015,10
522,2015,10
3115,2015,10
301,2015,10
522,2015,10
3115,2015,10
2610,2015,10
2403,2015,10
2647,2015,10
617,2015,10
615,2015,10
1402,2015,10
3831,2015,10
3110,2015,10
1849,2015,10
3114,2015,10
301,2015,10
413,2015,10
3803,2015,10
3001,2015,10
1402,2015,10
617,2015,10
1402,2015,10
1831,2015,10
3201,2015,10
2907,2015,10
3201,2015,10
3115,2015,10
1402,2015,10
3831,2015,10
614,2015,10
1402,2015,10
3830,2015,10
3802,2015,10
3803,2015,10
3301,2015,10
802,2015,10
1402,2015,10
614,2015,10
3501,2015,10
2613,2015,10
614,2015,10
3811,2015,10
1402,2015,10
1402,2015,10
615,2015,10
614,2015,10
2612,2015,10
1402,2015,10
615,2015,10
3831,2015,10
3114,2015,10
614,2015,10
1402,2015,10
413,2015,10
3111,2015,10
802,2015,10
614,2015,10
3114,2015,10
3018,2015,10
802,2015,10
617,2015,10
3114,2015,10
3115,2015,10
3802,2015,10
619,2015,10
614,2015,10
1304,2015,10
724,2015,10
614,2015,10
1849,2015,10
3115,2015,10
3201,2015,10
613,2015,10
3006,2015,10
3831,2015,10
522,2015,10
3006,2015,10
413,2015,10
619,2015,10
1830,2015,10
2007,2015,10
614,2015,10
615,2015,10
802,2015,10
3111,2015,10
522,2015,10
1102,2015,10
3410,2015,10
3115,2015,10
3501,2015,10
3502,2015,10
3006,2015,10
2647,2015,10
2405,2015,10
3502,2015,10
1874,2015,10
613,2015,10
3006,2015,10
3115,2015,10
3301,2015,10
1843,2015,10
1402,2015,10
1830,2015,10
3301,2015,10
3831,2015,10
614,2015,10
617,2015,10
1402,2015,10
802,2015,10
3115,2015,10
1810,2015,10
3811,2015,10
3410,2015,10
2662,2015,10
3006,2015,10
802,2015,10
614,2015,10
3114,2015,10
520,2015,10
613,2015,10
802,2015,10
1843,2015,10
1842,2015,10
2610,2015,10
614,2015,10
616,2015,10
3802,2015,10
3108,2015,10
3831,2015,10
3501,2015,10
3502,2015,10
3201,2015,10
613,2015,10
3820,2015,10
2907,2015,10
613,2015,10
3115,2015,10
3207,2015,10
613,2015,10
1106,2015,10
3006,2015,10
2647,2015,10
614,2015,10
3502,2015,10
3501,2015,10
617,2015,10
1845,2015,10
1810,2015,10
617,2015,10
619,2015,10
617,2015,10
1841,2015,10
1845,2015,10
1843,2015,10
1844,2015,10
1849,2015,10
522,2015,10
802,2015,10
614,2015,10
802,2015,10
1810,2015,10
1849,2015,10
3111,2015,10
2632,2015,10
613,2015,10
3831,2015,10
613,2015,10
1842,2015,10
613,2015,10
3114,2015,10
615,2015,10
520,2015,10
3115,2015,10
2007,2015,10
1402,2015,10
617,2015,10
413,2015,10
617,2015,10
3201,2015,10
